date,close
2017-08-18,115.594
2017-08-21,115.605
2017-08-22,115.615
2017-08-23,115.626
2017-08-24,115.636
2017-08-25,115.668
2017-08-28,115.678
2017-08-29,115.688
2017-08-30,115.7
2017-08-31,115.71
2017-09-01,115.743
2017-09-04,115.754
2017-09-05,115.765
2017-09-06,115.776
2017-09-07,115.786
2017-09-08,115.819
2017-09-11,115.83
2017-09-12,115.841
2017-09-13,115.852
2017-09-14,115.862
2017-09-15,115.894
2017-09-18,115.905
2017-09-19,115.915
2017-09-20,115.926
2017-09-21,115.937
2017-09-22,115.969
2017-09-25,115.98
2017-09-26,115.991
2017-09-27,116.001
2017-09-28,116.012
2017-09-29,116.117
2017-10-09,116.128
2017-10-10,116.139
2017-10-11,116.15
2017-10-12,116.161
2017-10-13,116.194
2017-10-16,116.205
2017-10-17,116.216
2017-10-18,116.226
2017-10-19,116.237
2017-10-20,116.267
2017-10-23,116.277
2017-10-24,116.287
2017-10-25,116.297
2017-10-26,116.308
2017-10-27,116.339
2017-10-30,116.35
2017-10-31,116.36
2017-11-01,116.37
2017-11-02,116.382
2017-11-03,116.414
2017-11-06,116.425
2017-11-07,116.435
2017-11-08,116.445
2017-11-09,116.455
2017-11-10,116.485
2017-11-13,116.496
2017-11-14,116.506
2017-11-15,116.516
2017-11-16,116.527
2017-11-17,116.56
2017-11-20,116.571
2017-11-21,116.582
2017-11-22,116.593
2017-11-23,116.604
2017-11-24,116.637
2017-11-27,116.648
2017-11-28,116.66
2017-11-29,116.671
2017-11-30,116.683
2017-12-01,116.717
2017-12-04,116.729
2017-12-05,116.741
2017-12-06,116.753
2017-12-07,116.764
2017-12-08,116.798
2017-12-11,116.809
2017-12-12,116.82
2017-12-13,116.834
2017-12-14,116.845
2017-12-15,116.881
2017-12-18,116.892
2017-12-19,116.904
2017-12-20,116.916
2017-12-21,116.928
2017-12-22,116.963
2017-12-25,116.971
2017-12-26,116.982
2017-12-27,116.995
2017-12-28,117.004
2017-12-29,117.043
2017-12-31,117.043
2018-01-02,117.054
2018-01-03,117.066
2018-01-04,117.078
2018-01-05,117.113
2018-01-08,117.124
2018-01-09,117.135
2018-01-10,117.146
2018-01-11,117.157
2018-01-12,117.189
2018-01-15,117.2
2018-01-16,117.21
2018-01-17,117.221
2018-01-18,117.232
